dokument_kod	dokument_plik	dokument_tytul	url_stabilny	poziom	glebokosc	kolejnosc	sekcja_tytul	anchor	anchor_status	deep_link	opis
A7	a7_ZAMROZONE-jak-koncza-sie-panstwa-v02_00-2026-06-28.html	ZAMROZONE · jak koncza sie panstwa · v02.00	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/	H2	2	15	V. Hierarchia zewnętrzna — z patrona w klienta	hierarchia	OK	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/#hierarchia	Rosja spadła z roli patrona do klienta Chin, tracąc kolejne szczeble zewnętrznej suwerenności.
A7	a7_ZAMROZONE-jak-koncza-sie-panstwa-v02_00-2026-06-28.html	ZAMROZONE · jak koncza sie panstwa · v02.00	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/	H2	2	16	VI. Kto chce jakiej Rosji	kto-chce	OK	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/#kto-chce	Rozdzielenie interesów aktorów według tego, czy chcą Rosji całej, silnej czy ograniczonej do rdzenia.
A7	a7_ZAMROZONE-jak-koncza-sie-panstwa-v02_00-2026-06-28.html	ZAMROZONE · jak koncza sie panstwa · v02.00	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/	H3	3	17	Trzy stany — całość, siła, siła bez federacji	trzy-stany	OK	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/#trzy-stany	Integralność, siła i federacyjność są osobnymi osiami; atrakcyjny bywa silny rdzeń bez peryferii.
A7	a7_ZAMROZONE-jak-koncza-sie-panstwa-v02_00-2026-06-28.html	ZAMROZONE · jak koncza sie panstwa · v02.00	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/	H3	3	18	Chiny i norma integralności (vide Ukraina)	chiny-integralnosc	OK	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/#chiny-integralnosc	Pekin traktuje integralność Rosji instrumentalnie; ważniejsze są stabilność, dostęp i zależność ekonomiczna.
A7	a7_ZAMROZONE-jak-koncza-sie-panstwa-v02_00-2026-06-28.html	ZAMROZONE · jak koncza sie panstwa · v02.00	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/	H3	3	19	Iran na osi proliferacyjnej	iran-proliferacja	OK	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/#iran-proliferacja	Iranowi bardziej niż na mapie Rosji zależałoby na krótkim oknie dostępu do technologii nuklearnej.
A7	a7_ZAMROZONE-jak-koncza-sie-panstwa-v02_00-2026-06-28.html	ZAMROZONE · jak koncza sie panstwa · v02.00	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/	H3	3	20	Kategoria IV — Musk i Thiel	musk-thiel	OK	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/#musk-thiel	Prywatni aktorzy mogą preferować fragmentację i wpływać na zachodni instynkt stabilizacyjny, choć jej nie wywołają.
A7	a7_ZAMROZONE-jak-koncza-sie-panstwa-v02_00-2026-06-28.html	ZAMROZONE · jak koncza sie panstwa · v02.00	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/	H3	3	21	Bilans — kto realnie po której stronie	bilans-kto	OK	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/#bilans-kto	Po stronie integralności Rosji nie ma silnej, spójnej koalicji; interesy zewnętrzne są rozproszone.
A7	a7_ZAMROZONE-jak-koncza-sie-panstwa-v02_00-2026-06-28.html	ZAMROZONE · jak koncza sie panstwa · v02.00	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/	H2	2	22	VII. Rozbrojenie straszaka uchodźczego	uchodzcy	OK	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/#uchodzcy	Ryzyko uchodźcze jest realne, lecz bardziej zależy od mobilizacji i przemocy niż samej biedy czy rozpadu.
A7	a7_ZAMROZONE-jak-koncza-sie-panstwa-v02_00-2026-06-28.html	ZAMROZONE · jak koncza sie panstwa · v02.00	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/	H2	2	23	VIII. Spoiwo wewnętrzne — trzy warstwy	spoiwo	OK	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/#spoiwo	Trzy wewnętrzne warstwy trzymania Rosji okazują się warunkową kalkulacją, nie trwałą lojalnością.
A7	a7_ZAMROZONE-jak-koncza-sie-panstwa-v02_00-2026-06-28.html	ZAMROZONE · jak koncza sie panstwa · v02.00	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/	H3	3	24	Warstwa I — siłowicy jako czujnik siły (~300 tys. + rodziny)	warstwa-silowicy	OK	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/#warstwa-silowicy	Siłowicy są czujnikiem postrzeganej siły centrum i mogą zmienić stronę, gdy kalkulacja się odwróci.
A7	a7_ZAMROZONE-jak-koncza-sie-panstwa-v02_00-2026-06-28.html	ZAMROZONE · jak koncza sie panstwa · v02.00	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/	H3	3	25	Warstwa II — biurokracja jako inercja (X mln federalnych i quasi-federalnych)	warstwa-inercja	OK	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/#warstwa-inercja	Biurokracja podtrzymuje funkcjonowanie państwa, nie reżimu; warunkiem jej inercji jest wypłacalność.
A7	a7_ZAMROZONE-jak-koncza-sie-panstwa-v02_00-2026-06-28.html	ZAMROZONE · jak koncza sie panstwa · v02.00	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/	H3	3	26	Warstwa III — oligarchowie jako zakładnicy	warstwa-oligarchowie	OK	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/#warstwa-oligarchowie	Oligarchowie są zakładnikami systemu i potencjalnym wskaźnikiem wyprzedzającym jego chwiania.
A7	a7_ZAMROZONE-jak-koncza-sie-panstwa-v02_00-2026-06-28.html	ZAMROZONE · jak koncza sie panstwa · v02.00	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/	H2	2	27	IX. Synteza — spoiwo to kalkulacja na dwóch zmiennych	synteza	OK	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/#synteza	Wewnętrzne spoiwo zależy od dwóch sygnałów: postrzeganej siły i wypłacalności centrum.
A7	a7_ZAMROZONE-jak-koncza-sie-panstwa-v02_00-2026-06-28.html	ZAMROZONE · jak koncza sie panstwa · v02.00	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/	H2	2	28	X. Otwarte — peryferie vs rdzeń	otwarte	OK	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/#otwarte	Nierozstrzygnięte pozostaje, co zatrzyma żywiołową dezintegrację na peryferiach zamiast wciągnąć rdzeń.
